url,Title,Category,Categories,Authors,Price NIS,Price USD,Year,Synopsis,Synopsis Length,StarRating,NumberOfReviews,Language,Format,Dimensions,Dimensions unit,Weight,Weight Unit,ISBN,IsExpensive,NumberOfAuthors
https://www.bookdelivery.com/il-en/book-the-hockey-drill-book-2nd-edition-2/9781492529019/p/48420253,The Hockey Drill Book 2nd Edition 2,Outdoor Sports And Leisure Activities,Ice hockey,Dave Chambers,28.0,9.31,,"""The Hockey Drill Book 2nd Edition 2 "" The best-selling hockey drill book returns, bigger and better than ever! Now with 500 drills for all aspects of the game, The Hockey Drill Book, Second Edition, is a must-have for every coach and player!  With more than 40 years at the junior, university, NHL, international, and World Championship levels, five-time Coach of the Year Dave Chambers has spent countless hours on the ice developing players at every level. Practice after practice, he puts drills to the test, compiling the best here in The Hockey Drill Book.  Accompanied by step-by-step instructions, diagrams, illustrations, and coaching tips, the 500 drills cover essential skills for each position, offensive and defensive systems, pregame warm-ups, on-ice conditioning, and game-specific situations, including power plays, penalty killing, and face-offs. A collection of skill evaluation drills will help players and coaches identify strengths, weaknesses, and areas for improvement.  Whether your goal is to raise your game or coach your team to the top, The Hockey Drill Book is the go-to resource. It’s the only drill book you’ll ever need.",1152,,0,English,Paperback,,,,gr,9781492529019,0,1
https://www.bookdelivery.com/il-en/book-bodybuilding-the-complete-contest-preparation-handbook/9781492571339/p/51490603,Bodybuilding: The Complete Contest Preparation Handbook,Outdoor Sports And Leisure Activities,"Weightlifting, Bodybuilding","Peter J., Ph.d. Fitschen; Cliff Wilson",28.0,9.31,2019.0,"""Bodybuilding: The Complete Contest Preparation Handbook "" The popularity of bodybuilding is at an all-time high, and the sport is continuing to grow. But seasoned competitors and beginners often have questions about how to look their best on show day. Written by expert bodybuilding coaches Peter Fitschen and Cliff Wilson, Bodybuilding: The Complete Contest Preparation Handbook will guide you through every step of the process to select a competition, prepare for the contest, and make the transition to the off-season. With no other book like it on the market, Bodybuilding offers you scientifically supported and experience-based guidelines to help you have your best show ever.Bodybuilding takes the guesswork out of preparing for a contest and answers common questions such as these: How do I choose the competition and division that are right for me?What mandatory poses do I need to learn for my competition?What is the best workout to do during contest prep?What should I do if I start to spill over during peak week?How long is too long to maintain stage-lean levels of body fat? The authors have created an easily accessible handbook that guides you step by step. The chapters begin with a background of the sport, followed by a discussion of the competitive division options for both men and women. The next chapters will help you through the process of obtaining a stage-ready physique with an evidence-based approach that combines scientific literature with practical experience. These chapters discuss important topics such as nutrition, training, and preparation timing. The next chapters address posing, peak week, tanning, and a number of other topics that will help you bring your most polished physique to the stage. More than 60 full-color photos show body types for each division and each mandatory pose, offering a visual guide to the proper positions for each pose. You will also find information on how to handle the transition to the off-season. With unparalleled detail, Bodybuilding is your go-to guide for bodybuilding success!Age range:18 Years CE exam available! For certified professionals, a companion continuing education exam can be completed after reading this book. The Bodybuilding Online CE Exam may be purchased separately or as part of the Bodybuilding With CE Exam package that includes both the book and the exam.",2357,,0,English,Paperback,,,,gr,9781492571339,0,2
https://www.bookdelivery.com/il-en/book-the-warrior-rafael-nadal-and-his-kingdom-of-clay/9781538759134/p/56173314,The Warrior: Rafael Nadal and His Kingdom of Clay,Outdoor Sports And Leisure Activities,"Biography: sport, Tennis",Christopher Clarey,28.0,9.31,,"""The Warrior: Rafael Nadal and His Kingdom of Clay"" From the New York Times bestselling author of The Master, comes an intimate, original biography of tennis's enduring champion Rafael Nadal.  After his award-winning look at Roger Federer, Christopher Clarey, one of the world's preeminent tennis writers, focuses his lens on Rafael Nadal, the indomitable and inspiring force of nature from Spain who has been one of the most relentless competitors in any sport. THE WARRIOR examines Nadal's mindset and most mind-blowing achievement: 14 French Open titles.  Nadal has won big and won often on tennis's other surfaces en route to becoming one of the greatest players of all time: securing two Wimbledon titles on grass and four U.S. Open titles on cushioned acrylic hardcourts. But clay, the slowest and grittiest of the game's playgrounds, is where it all comes together best for his tactical skills, whipping topspin forehand and gladiatorial mindset.  Clay is to Rafael Nadal what water is to Michael Phelps, which helps explain one of the most impressive individual sports achievements of the 21st century. Clarey, who has been covering Nadal since he was 17, draws on interviews over many years with Nadal and his team and with rivals like Roger Federer. But like The Master, this is not just a book about tennis. THE WARRIOR draws much wider lessons from Nadal's approach to competition.",1393,,0,English,Hardcover,,,,gr,9781538759134,0,1
https://www.bookdelivery.com/il-en/book-pep-guardiola-88-attacking-combinations-and-positional-patterns-of-play-direct-from-pep-s-training-sessions-1-volume/9781910491324/p/53374862,Pep Guardiola - 88 Attacking Combinations and Positional Patterns of Play Direct From Pep'S Training Sessions (1) (Volume),Outdoor Sports And Leisure Activities,"Sports training and coaching, European football (soccer), American football",Soccertutor Com,28.0,9.31,2019.0,"""Pep Guardiola - 88 Attacking Combinations and Positional Patterns of Play Direct From Pep'S Training Sessions (1) (Volume) "" This book gives you a rare opportunity to use Pep Guardiola's Practices (attacking combinations and attacking positional patterns of play) and learn from one of the best coaches in the history of football.The 88 Attacking Combinations and Attacking Positional Patterns of Play included are taken direct from Pep Guardiola's training sessions at Manchester City, Bayern Munich and FC Barcelona.This is your chance to practice and apply Pep Guardiola's exact attacking combinations and patterns of play direct from his training sessions, getting your team to reproduce his magnificent style of play.Find out why Pep Guardiola marks out zones on the training pitch and how he uses them to practice his unique positional patterns of play, maximise space, disorganise the opposition and move the ball into dangerous attacking areas (""Half Spaces"").PEP GUARDIOLA PRACTICE TOPICS INCLUDED  60 Attacking Positional Patterns of Play in the 4-3-3 and 3-5-2 Formations  (50 Manchester City, 3 Bayern Munich & 7 FC Barcelona)  28 Attacking Combination Practices  (8 Manchester City, 10 Bayern Munich & 10 FC Barcelona)  PEP GUARDIOLA PRACTICE EXAMPLES  Passing Combination and Aerial Pass in Behind for a Third Man Run Fast Combination Play with Lay-off, Overlap Run, Cross and Finish Switching Play for the Wing Back to Receive in Behind with Overlap Run Both Forwards Drop Back to Combine + Attacking Midfielder's Third Man Run Fast Combination Play + Short Diagonal Aerial Pass in Behind",1604,,0,English,Paperback,"24.6, 18.9, 1.0",cm,0.37.,kg,9781910491324,0,1
https://www.bookdelivery.com/il-en/book-equestrian-art-the-collected-later-works-by-nuno-oliveira/9781948717526/p/56171041,Equestrian Art The Collected Later Works by Nuno Oliveira,Outdoor Sports And Leisure Activities,Equestrian and animal sports,Nuno Oliveira,28.0,9.31,,"""Equestrian Art The Collected Later Works by Nuno Oliveira"" Master Nuno Oliveira is considered to be one of the leading figures (if not the leading figure) in the Equestrian Art of the 20th century. He was not only an expert in the discipline and its history but also an outstanding teacher and mentor, an instructor with unusual intelligence and a highly developed equestrian feeling, an unrivaled artist in the saddle.His great genius consisted of the comprehensive synthesis of the two emerging but up until then, contrary schools of the Old French riding masters as represented by the teachings of Francois Robichon de la Guérinière (of the 18th century) and Francois Baucher (of the 19th century). What made Oliveira stand out was his unwavering, unprejudiced pragmatism, which let him find the best method from all of the schools for working on a specific goal with a specific horse at a specific moment.He believed that every single horse had to be trained to the highest degree of perfection and shine within the scope of its individual possibilities. He rose above any doctrinal dispute and focused on the task at hand. A rider should not only ride but also observe, study, read and think carefully. He/she should act rationally and calmly, never act brutally or with force; he should have love of the horse and develop great equestrian feeling, the greatest of all equestrian virtues.To achieve this, he taught with the messages of Etienne Beudant and Faverot de Kerbrech: ""Ask often, be satisfied with a little, and reward often.""Now, the collected later writings of Master Nuno Oliveira are now made available to English-speaking readers in one economical volume. These works have been re-translated from Nuno Oliveira's original manuscripts in both Portuguese and French. The collection of photographs is unmatched. Photographs are carefully reproduced and rarely seen images will come to light in this unique collection of texts.This long-awaited publication is a must for riders and lovers of fine riding and classical equestrian art. Together with the companion volume to this book, Equestrian Art: The Early Writings (1951-1956) of Master Nuno Oliveira, we now present, for the first time in English, in a set of two volumes, the complete written works of one of the greatest equestrian masters of the twentieth century. This volume contains the following works: Book 1 Classical Principles of the Art of Training HorsesBook 2 Horses and Their RidersBook 3a Notes on the Teaching of Nuno OliveiraBook 3b Notes on Elementary EquitationBook 4 From an Old Écuyer to Young RidersBook 5 Reminiscences of a Portuguese RiderAppendix: Conference on Descente de main (Yielding of the hand)",2697,,0,English,Paperback,"25.4, 17.8, 1.6",cm,0.41.,kg,9781948717526,0,1
https://www.bookdelivery.com/il-en/book-tennis-psychology-how-to-build-mental-toughness-in-tennis/9781983363290/p/54796348,Tennis Psychology: How To Build Mental Toughness In Tennis,Outdoor Sports And Leisure Activities,"Sports psychology, Tennis",James Ford,28.0,9.31,,"""Tennis Psychology: How To Build Mental Toughness In Tennis "" TENNIS PSYCHOLOGY: MASTERING THE INNER GAME OF TENNISTake Your Game To The Next LevelSports can be psychologically demanding.Tennis is no different.Many Tennis players come close to success and give up because they make themselves believe that they are not talented enough.Many times this is not the case at all.The problem is usually a lack of mental toughness or mental strength. This book will show you tested methods to make you psychologically strong and give you the ability to deal with any situation on the tennis court.You can take control of the moments that matter by becoming mentally strong.Master the INNER GAME and you will master Tennis and take your game to the next level.Here Is A Preview Of What You'll Learn...What It Means To Be Mentally Strong In TennisThe Biggest Mental Mistakes Tennis Players MakeHow To Improve Your Mental StrengthHow To Maintain Top PerformanceHow To Overcome Mental BlocksHow Build ConfidenceMake Winning a HabitTaking Your Game To The Next LevelMuch, much more!Download your copy today!",1095,,0,English,Paperback,"22.9, 15.2, 0.3",cm,0.09.,kg,9781983363290,0,1
https://www.bookdelivery.com/il-en/book-drones-the-ultimate-diy-manual-step-by-step/9783907269084/p/54715061,Drones: The Ultimate DIY Manual (Step-By-Step),Outdoor Sports And Leisure Activities,"Outdoor survival skills, Robotics, Aerospace and aeronautical technology, Astronautics",Casey Publishing,28.0,9.31,,"""Drones: The Ultimate DIY Manual (Step-By-Step) "" Design, assemble and test flight your own Drone!  This Do-It-Yourself Manual will show you everything you need to know to build your own drone! It will give you step-by-step instructions to quickly build a powerful drone from inexpensive parts!  You will learn:   Choosing the design of the right type of drone Selecting inexpensive yet robust parts How the mechanics work How to assemble your drone How to prepare and perform your first flight!  This book is your gateway to the fun (and the learning) that awaits! And it will keep you safe in the skies, too.",610,,0,English,Paperback,"22.9, 15.2, 0.6",cm,0.16.,kg,9783907269084,0,1
https://www.bookdelivery.com/il-en/book-manchester-united-quiz-book-101-questions-about-man-utd/9781718141841/p/53633501,Manchester United Quiz Book: 101 Questions About man utd,Outdoor Sports And Leisure Activities,American football,Chris Carpenter,28.0,9.31,2018.0,"""Manchester United Quiz Book: 101 Questions About man utd "" Completely revised and updated for the 2022-23 season, this is a quiz book for all Manchester United fans, old and young alike.This fantastic book contains one hundred and one informative and entertaining trivia questions, all with multiple-choice answers. With some easy questions, some more challenging, this entertaining book will test your knowledge and memory of the club's long and successful history. You will be asked many wonderful questions on a wide range of topics to test yourself on your knowledge of Man United. The book is packed with information and is a must-have for all loyal Manchester Utd supporters worldwide.You will be quizzed on players, legends, managers, opponents, transfer deals, trophies, records, honours, fixtures, songs and much more, guaranteeing you both an educational experience and plenty of fun.Educational, enjoyable and fun, The Manchester United Quiz Book will provide the ultimate in entertainment for fans of all ages, and will test your knowledge and prove you know your Red Devils trivia.This book also makes a fantastic gift for a Manchester United fan - so whether it's for you, or for someone else, buy this addictive quiz book now!",1242,,0,English,Paperback,"22.9, 15.2, 0.5",cm,0.14.,kg,9781718141841,0,1
https://www.bookdelivery.com/il-en/book-heavyweight-boxing-champions-boxing-from-the-beginning/9781665522007/p/56633362,Heavyweight Boxing Champions: Boxing from the Beginning,Outdoor Sports And Leisure Activities,Boxing,Terry Middleton,28.0,9.31,,"""Heavyweight Boxing Champions: Boxing from the Beginning"" This book is dedicated to my grandfather, Clarence Middleton, who boxed while in the United States Army during WWI, and my Father, Dennis Middleton, who boxed while in the United States Navy during WWII. My first memories were watching my Dad workout when I was a young kid. He used Boxing and weight training routines as a way to exercise after the war.",412,,0,English,Paperback,"22.9, 15.2, 1.5",cm,0.39.,kg,9781665522007,0,1
https://www.bookdelivery.com/il-en/book-kung-fu-monthly-the-archive-series-the-bruce-lee-poster-magazines-volume-one/9781915414014/p/54573229,Kung-Fu Monthly the Archive Series - the Bruce lee Poster Magazines (Volume One),Outdoor Sports And Leisure Activities,"United kingdom, 20th century, c. 1900–c. 1999, Cinema: styles and genres, Film, television or radio genres: action, adventure, crime and thrillers, European history, Martial arts","Kung-Fu Monthly, Carl Fox",28.0,9.31,,"""Kung-Fu Monthly the Archive Series - the Bruce lee Poster Magazines (Volume One) "" At the height of the Kung Fu Craze in 1970s Britain, Kung-Fu Monthly was the biggest selling Bruce Lee magazine in the world, even spawning a fan club that would be equally as successful.Kung-Fu Monthly was the longest-running Bruce Lee magazine of its kind anywhere in the world (by frequency and circulation). Such was it's success and popularity, that it was licensed throughout the world; in fourteen countries and in eleven languages. That doesn't even take into account the non-official bootlegs which appeared in Turkey and China. Kung-Fu Monthly would defy the odds and run for a decade, spanning seventy-nine issues plus special editions, books, clothing and other merchandise, all of which turned founder Felix Dennis into a millionaire in the process. Nothing has matched it before or since. It truly has stood the test of time and having done so, has reached legendary status.Kung-Fu Monthly is a snapshot of a time long gone; a time which original Bruce Lee fans remember with fondness and a time which new fans will hopefully discover.For the first time ever and with permission from Dennis Publishing, all issues of the poster magazine have been compiled and edited into three volumes as part of the Kung-Fu Monthly Archive Series, along with all other publications from 1974-1984.Kung-Fu Monthly The Poster Magazines Volume One covers issues 1-26 including the scarce black and white trade dummy edition plus an in-depth illustrated history of the publication during the years of 1973 to 1979.Black and White Paperback Edition (Colour Hardback Edition Available at www.kungfumonthly.uk)",1686,,0,English,Paperback,"22.9, 15.2, 2.5",cm,0.64.,kg,9781915414014,0,2
https://www.bookdelivery.com/il-en/book-sailing-alone-a-surprising-history-of-isolation-and-survival-at-sea/9780593656044/p/56161670,Sailing Alone: A Surprising History of Isolation and Survival at sea,Outdoor Sports And Leisure Activities,"Sailing/yachting (recreational or sporting), Extreme sports, Travel guides: adventure holidays",Richard J. King,28.0,9.31,,"""Sailing Alone: A Surprising History of Isolation and Survival at sea"" ""A masterfully curated collection...You don't have to be a sailor to be blown away by this fascinating, bighearted book."" --Nathaniel Philbrick, author of In the Heart of the Sea, Travels with George, and Second Wind A story as vast and exhilarating as the open ocean itself, SAILING ALONE chronicles the daring, disastrous, and often absurd history of those who chose to sail across the ocean, in very small boats, alone. Sailing by yourself, out of sight of land, can be invigorating and terrifying, compelling and tedious - and sometimes all of the above in one morning. But it is also a wide expanse of time in which to think. Sailing Alone tells the story of some of the remarkable people who, over the last four centuries, have spent weeks and months, moving slowly over the world's largest laboratory: a capricious and startling place in which to observe oneself, the weather, the stars, and countless sea creatures, from the tiniest to the most massive and threatening. Richard J. King profiles characters famous, diverse, international, and obscure, from Joshua Slocum of 1898 to modern teenagers daring to take the challenge. They see strange hallucinations, lie to us (and themselves) on their travel logs, encounter sharks, befriend birds, and experience ESP, all part of the unnerving reality of extended isolation. And some disappear altogether. Sailing Alone also recounts the author's own nearly catastrophic solo crossing of the Atlantic, and the mystery of his inexplicable survival one sunny afternoon. An enormously engaging new book for skippers and armchair voyagers alike.",1666,,0,English,Hardcover,"23.1, 15.0, 4.6",cm,0.70.,kg,9780593656044,0,1
https://www.bookdelivery.com/il-en/book-hansons-first-marathon-step-up-to-26-2-the-hansons-way/9781937715793/p/51029197,Hansons First Marathon: Step up to 26. 2 the Hansons way,Outdoor Sports And Leisure Activities,"Sports training and coaching, Track and field sports, athletics, Running and jogging",Luke Humphrey,28.0,9.31,2018.0,"""Hansons First Marathon: Step up to 26. 2 the Hansons way "" ""The results have been proven at every level, from the beginner to the elite, the Hanson's training system works."" - Desiree Davila, Olympic marathonerWith the right training, ANYONE can finish a marathon! Hansons First Marathon, from one of America's most successful marathon training groups, offers a smart, friendly guide to preparing for your first marathon. With their proven method, the coaches of the Hansons-Brooks Distance Project will show you how to break down the 26.2 miles into achievable daily workouts. By race day, you'll feel strong and confident of a race experience you'll be proud of.The Hansons-Brooks Distance Project has an amazing track record of turning normal runners into marathoners through their acclaimed Hansons Marathon Method. Now they have made the marathon not just something to check off your bucket list, but also an enjoyable, inspiring, and life-changing experience.Hansons First Marathon is for anyone who has decided to step up to the marathon. Whether you're a totally new runner who has never run a race, a recreational runner who enjoys occasional races, or even a competitive runner who is ready to go all the way--you'll find the right marathon training schedule for you in Hansons First Marathon. Author and coach Luke Humphrey starts you off on the right foot with a simple survey about your running experience, race goals, and your natural strengths and weaknesses. Then he guides you to the right plan to prepare you for the miles ahead.Hansons First Marathon covers everything you need to know: Finding your foot type and a good shoe for marathon trainingThe types of workouts and how (and why) to do themChoosing your race wiselyTraining around travel, illness, and navigating injuriesHow to stretch and strength train for marathonWays to recover from daily runs and after your raceScience-based nutrition and hydration guidelines for workouts and race dayWhat to do differently during the crucial final 6 weeks before your raceHow to get to the start line feeling confident, stress-free, and readySetting an ideal marathon race strategy that puts you in controlMarathons are an exciting, rewarding challenge for runners of all abilities, but how you get to the start line matters as much as how you finish. Choose Hansons First Marathon to start your marathon adventure and you'll set yourself up for success.",2423,,0,English,Paperback,"22.9, 15.2, 2.0",cm,0.50.,kg,9781937715793,0,1
https://www.bookdelivery.com/il-en/book-dogtown-the-legend-of-the-z-boys/9781617756993/p/51894031,Dogtown: The Legend of the Z-Boys,Outdoor Sports And Leisure Activities,"Punk, Photojournalism and documentary photography, Popular music, Sports: general, Roller skating, skateboarding, etc.","Glen E. Friedman, C. R. Stecyk",28.0,9.31,2019.0,"""Dogtown: The Legend of the Z-Boys "" The bigger, newly designed edition of an iconic skateboarding book, including additional never-before-seen Glen E. Friedman photos and a new C.R. Stecyk III postscript.""DogTown: The Legend of the Z-Boys is a stunning book that blends historic words and reports with a photo archive that has a golden shelf in the annals of skateboarding.""--SurferToday, One of the Best Skateboard Books of All Time""Photographer Glen E. Friedman has taken some of the most iconic photos in skateboarding, punk rock and hip hop. Known for capturing the raw energy of a counterculture generation in its prime, his photography helped shape the way people view punk music and redefined the sport of skateboarding.""--q (CBC Radio)""Veteran skateboard journalist Stecyk and photographer Friedman present a tome of eye-catching images of and articles from Skateboard magazine on the burgeoning Southern California skateboard culture of the 1970s and '80s. Friedman...captures the kinetic energy of the skateboarders as they carve the lips of backyard pools and concrete banks like waves...This insider's look at an influential subculture will appeal most to skateboard enthusiasts.""--Publishers Weekly""In 2000, Friedman teamed up with journalist C.R. Stecyk III to produce the iconic book, DogTown: The Legend of the Z-Boys, which has just been reissued in a bigger, newly designed edition by Akashic Books. Now spanning 1975-1985 and beyond, the book features DogTown articles written and photographed by C.R. Stecyk III along with hundreds of images from Friedman's archives, many of which appeared in the 2001 documentary film, Dogtown and Z-Boys.""--Feature Shoot""Glen's reputation was built on documenting the cultures of hip-hop, punk and skateboarding but his photography is far from simple snapshots; it's the work of an artist who possesses the craft to make you experience that singular moment his camera caught each and every time.""--Talk Music Talk (podcast)""Nearly two decades after the release of the landmark DogTown: The Legend of the Z-Boys, the photographer is back with a revised and expanded edition.""--Huck Magazine""An expanded edition of a book of Friedman's classic photographs offers an up-close-and-personal look at the birth of modern skateboarding.""--Whalebone""The photos are great and as a whole it gives the reader a good idea what was going on back in the day in Southern Californian skateboarding.""--Trust (Germany)In the early 1970s, the sport of skateboarding had so waned from its popularity in the 1960s that it was virtually nonexistent. In the DogTown area of west Los Angeles, a group of young surfers known as the Zephyr Team (Z-Boys) was experimenting with new and radical moves and styles in the water, which they translated to the street. When competition skateboarding returned in 1975, the Z-Boys turned the skating world on its head. DogTown: The Legend of the Z-Boys is a truly fascinating case study of how an underground sport ascended in the world. These are the stories and images of a time that not only inspired a generation but changed the face of the sport forever.This volume has been described as ""the DogTown textbook"" and an indispensable companion piece to the Sony Pictures Classics film Dogtown and Z-Boys. Now spanning 1975-1985 and beyond, the first section of the book includes the best of the DogTown articles written and photographed by C.R. Stecyk III as they originally appeared in SkateBoarder Magazine. The second half compiles hundreds of skate images from the archives of Glen E. Friedman--many of which appear in the movie. (Stecyk and Friedman acted as executive producers and advisors for the film.)",3684,,0,English,Hardcover,"23.4, 23.6, 2.8",cm,1.34.,kg,9781617756993,0,2
https://www.bookdelivery.com/il-en/book-the-feed-zone-cookbook-fast-and-flavorful-food-for-athletes/9781934030769/p/4463715,"the feed zone cookbook,fast and flavorful food for athletes",Outdoor Sports And Leisure Activities,"Bicycle racing, General cycling and cycle touring, Diets and eating plans, nutrition, Easy and quick cooking","Biju K. Thomas, Allen Lim",28.0,9.31,2011.0,"""the feed zone cookbook,fast and flavorful food for athletes"" The Feed Zone Cookbook offers 150 athlete-friendly recipes that are simple, delicious, and easy to prepare.When Dr. Allen Lim left the lab to work with pro cyclists, he found a peloton weary of food. For years the sport's elite athletes had been underperforming on bland fare and processed bars and gels. Science held few easy answers for nutrition in the real world, where hungry athletes must buy ingredients; make meals; and enjoy eating before, during, and after each workout, day after day.So Lim set out to make eating delicious and practical. His journey began with his mom, took him inside the kitchens of the Tour de France, and delivered him to a dinner party where he met celebrated chef Biju Thomas.Chef Biju and Dr. Lim vetted countless meals with the world's best endurance athletes in the most demanding test kitchens. In The Feed Zone Cookbook: Fast and Flavorful Food for Athletes, Thomas and Lim share their energy-packed, wholesome recipes to make meals easy to prepare, delicious to eat, and better for performance.The Feed Zone Cookbook provides 150 delicious recipes that even the busiest athletes can prepare in less time than it takes to warm up for a workout. With simple recipes requiring just a handful of ingredients, Biju and Allen show how easy it is for athletes to prepare their own food, whether at home or on the go.The Feed Zone Cookbook strikes the perfect balance between science and practice so that athletes will change the way they think about food, replacing highly processed food substitutes with real, nourishing foods that will satisfy every athlete's cravings.The Feed Zone Cookbook includes  150 delicious recipes illustrated with full-color photographs Breakfasts, lunches, recovery meals, dinners, snacks, desserts Dr. Allen Lim's take on the science and practice of food Portable real food snacks, including Lim's famous rice cakes Dozens of quick-prep meals for before and after workouts Shortcuts, substitutions, and techniques to save time in the kitchen Over 100 gluten-free and vegetarian alternatives to favorite dishes",2136,,0,English,Hardcover,"20.6, 17.3, 3.0",cm,0.91.,kg,9781934030769,0,2
https://www.bookdelivery.com/il-en/book-greatest-moments-in-green-bay-packers-football-history/9781886110694/p/25849801,Greatest Moments in Green Bay Packers Football History,Outdoor Sports And Leisure Activities,Sports: general,Bill Bynum,28.0,9.31,1998.0,,0,,0,English,Hardcover,"21.8, 28.2, 1.5",cm,0.84.1886110697,kg,9781886110694,0,1
https://www.bookdelivery.com/il-en/book-build-a-drone-a-step-by-step-guide-to-designing-constructing-and-flying-your-very-own-drone/9781510707054/p/48453014,"Build a Drone: A Step-by-Step Guide to Designing, Constructing, and Flying Your Very Own Drone",Outdoor Sports And Leisure Activities,"Aerial sports and games, Robotics, Aeronautical techniques and piloting",Barry Davies,28.0,9.31,,"""Build a Drone: A Step-by-Step Guide to Designing, Constructing, and Flying Your Very Own Drone"" Whether you plan on using drones for recreation or a more serious purpose (from search and rescue through farming to scanning construction work on a high-rise apartment buildings), Build a Drone will make sure that you not only understand how to construct a drone, but the proper and safe ways to maintain and handle them. Within the last couple of years, the usage of drones in both the public and private (military) sector has exploded. People are talking about drones, building drones, and something most people didn't know of a few years ago is now a household name. Build a Drone will not only teach you how to build your very own drone, but will explain their history in the military and the impact they will have--and are starting to have--on our everyday lives. Chapters include: Ready Made or BuildSkills and Understanding the Drone BuildDrone AssemblySetup and CalibrationSafety and Flying Your DroneDesigning Your Own DroneAnd more!Author Barry Davies has built drones for DARPA (Defense Advanced Research Projects Agency) and AAI (one of America's largest drone manufacturers), as well as six experimental ones for MIT. He not only understands their use in the world, but knows the ins-and-outs of how they can be created and handled.",1343,,0,English,Paperback,"25.1, 17.5, 2.0",cm,0.79.,kg,9781510707054,0,1
https://www.bookdelivery.com/il-en/book-the-case-for-christ-a-journalist-s-personal-investigation-of-the-evidence-for-jesus-case-for-series/9780310350033/p/48505785,The Case for Christ: A Journalist's Personal Investigation of the Evidence for Jesus (Case for ... Series),Philosophy And Religion,"Related to christian people or groups, Christian life and practice, Theology, Personal religious testimonies and popular inspirational works",Lee Strobel,28.0,9.31,,"""The Case for Christ: A Journalist's Personal Investigation of the Evidence for Jesus (Case for ... Series) "" Is there credible proof that Jesus of Nazareth really is the Son of God? In The Case for Christ, Lee Strobel, former legal editor of the Chicago Tribune and New York Times bestselling author, retraces his own spiritual journey from atheism to faith and builds a captivating case for Christ's divinity.In this revised and updated edition of The Case for Christ,  Strobel cross-examines a dozen experts with doctorates from schools such as Cambridge, Princeton, and Brandeis, asking hard-hitting questions--and taking a deeper look at the evidence from the fields of science, philosophy, and history. In his comprehensive investigation, Strobel doesn't shy away from the challenging questions, including: How reliable is the New Testament?Does evidence for Jesus exist outside the Bible?Is Jesus who he said he was?Is there any reason to believe the resurrection was an actual event?What does all of the evidence point to--and what does it mean today?Winner of the Gold Medallion Book Award and twice nominated for the Christian Book of the Year Award, The Case for Christ has been adapted into a major motion picture and has now sold over five million copies worldwide.This edition includes scores of revisions and additions, including updated material on archaeological and manuscript discoveries, fresh recommendations for further study, and an interview with the author that tells dramatic stories about the book's impact, provides behind-the-scenes information, and responds to critiques of the book by skeptics.Strobel's thorough examination reads like a captivating, fast-paced novel. But it's not fiction: it's a riveting quest for the truth about history's most compelling figure. Discover The Case for Christ today.",1833,3.5,2,English,Paperback,"17.0, 10.4, 3.8",cm,0.20.,kg,9780310350033,0,1
https://www.bookdelivery.com/il-en/book-revelations-the-hidden-secret-messages-and-prophecies-of-the-blessed-virgin-mary/9781649790989/p/54520330,Revelations: The Hidden Secret Messages and Prophecies of the Blessed Virgin Mary,Philosophy And Religion,"History of religion, Roman catholicism, roman catholic church",Xavier Reyes-Ayral,28.0,9.31,2022.0,"""Revelations: The Hidden Secret Messages and Prophecies of the Blessed Virgin Mary"" From 1846 to the present day, the Vatican has maintained quite the same message brought forth from Heaven by different messengers across time and across vast distances and continents. This message echoes the gravest of admonitions and calls mankind to convert and find refuge through the knowledge of the truth, which today threatens the very basis of world peace... Today, in 2022, the message of La Salette, La Fraudais, Tilly, Fatima, Garabandal, Akita and Medjugorje, and their secrets take a meaning of the greatest importance, as the admonitions brought forth by the Blessed Virgin Mary warn of a cataclysmic global disaster which has now become imminent. The Church’s apprehension of frightening the masses, inspired inaction and Rome’s decision to silence – founded more on fear than on caution – led millions of faithful to the darkness of ignorance and, therefore, to a lack of necessary conversion, prayers and intercession for peace. This book proposes unveiling the light and, thus, asking humanity to respond to the call of a warm and loving mother who merely seeks the salvation of her children.",1194,4.17,6,English,Paperback,"23.4, 15.6, 2.9",cm,0.79,gr,9781649790989,0,1
https://www.bookdelivery.com/il-en/book-church-of-cowards-a-wake-up-call-to-complacent-christians/9781684513666/p/54264238,Church of Cowards: A Wake-Up Call to Complacent Christians,Philosophy And Religion,"Related to christian people or groups, Religion and politics, Christian life and practice, Religious social thought and pastoral activity",Matt Walsh,28.0,9.31,2022.0,"""Church of Cowards: A Wake-Up Call to Complacent Christians "" What Would You Surrender for God?  Christians in the Middle East, in much of Asia, and in Africa are still being martyred for the faith, but how many American Christians are willing to lay down their smartphones, let alone their lives, for the faith?  Being a Christian in America doesn't require much these days. Suburban megachurches are more like entertainment venues than places to worship God. The lives that American ""Christians"" lead aren't much different from those of their atheist neighbors, and their knowledge of theology isn't much better either.  Matt Walsh of The Daily Wire exposes the pitiful state of Christianity in America today, lays out the stakes for us, our families, and our eternal salvation, and invites us to a faith that's a lot less easy and comfortable--but that's more real and actually worth something.  The spiritual junk food we're stuffing ourselves with is never going to satisfy. As St. Augustine said over a millennium ago, our hearts are restless until they rest in Him. Only God Himself can make our lives anything but ultimately meaningless and empty. And we will never get anywhere near Him if we refuse to take up our cross and follow Jesus.  This rousing call to the real adventure of a living faith is a wake-up call to complacent Christians and a rallying cry for anyone dissatisfied with a lukewarm faith.",1415,,0,English,Paperback,"20.6, 13.7, 1.5",cm,0.14.,kg,9781684513666,0,1
